,loss,PYR,BC,OLM,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/netParams.connParams.BC->BC_GABA.weight,config/netParams.connParams.BC->PYR_GABA.weight,config/netParams.connParams.OLM->PYR_GABA.weight,config/netParams.connParams.PYR->BC_AMPA.weight,config/netParams.connParams.PYR->BC_NMDA.weight,config/netParams.connParams.PYR->OLM_AMPA.weight,config/netParams.connParams.PYR->OLM_NMDA.weight,config/netParams.connParams.PYR->PYR_AMPA.weight,config/netParams.connParams.PYR->PYR_NMDA.weight,logdir
15,272.5440463541667,5.815,1.135,25.055,71.823317527771,False,1,18e73_00015,2023-09-19_11-47-16,1695138436,71.823317527771,3971771,grid,10.0.0.101,71.823317527771,1,0.004685,0.051248999999999996,0.026659,0.067541,0.097341,0.047393,0.08941199999999999,0.046507,0.08501099999999999,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00015_15_netParams_connParams_BC-_BC_GABA_weight=0.0047,netParams_connParams_BC-_PYR_GABA_weight=0.0512,netParams_co_2023-09-19_11-46-04"
16,701.2330687500001,8.52125,1.005,45.02,76.85904335975647,False,1,18e73_00016,2023-09-19_11-47-23,1695138443,76.85904335975647,3970506,grid,10.0.0.101,76.85904335975647,1,0.0029879999999999998,0.011949999999999999,0.007594,0.027868,0.044964,0.037572,0.032306999999999995,0.04033,0.012117,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00016_16_netParams_connParams_BC-_BC_GABA_weight=0.0030,netParams_connParams_BC-_PYR_GABA_weight=0.0119,netParams_co_2023-09-19_11-46-06"
17,264.0322437500001,6.58125,0.995,24.225,71.54867434501648,False,1,18e73_00017,2023-09-19_11-47-21,1695138441,71.54867434501648,3971799,grid,10.0.0.101,71.54867434501648,1,0.036968999999999995,0.0028629999999999997,0.048726,0.075404,0.09559899999999999,0.053699,0.07264,0.014790999999999999,0.09125799999999999,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00017_17_netParams_connParams_BC-_BC_GABA_weight=0.0370,netParams_connParams_BC-_PYR_GABA_weight=0.0029,netParams_co_2023-09-19_11-46-09"
18,50.603775000000006,0.18375,9.145,8.94,71.80082488059998,False,1,18e73_00018,2023-09-19_11-47-21,1695138441,71.80082488059998,3970606,grid,10.0.0.101,71.80082488059998,1,0.045162,0.078639,0.026073,0.052746999999999995,0.07631099999999999,0.03666,0.057476,0.07961599999999999,0.091765,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00018_18_netParams_connParams_BC-_BC_GABA_weight=0.0452,netParams_connParams_BC-_PYR_GABA_weight=0.0786,netParams_co_2023-09-19_11-46-10"
19,375.3597770833333,9.09625,0.375,30.275,71.85216736793518,False,1,18e73_00019,2023-09-19_11-47-22,1695138442,71.85216736793518,3971783,grid,10.0.0.101,71.85216736793518,1,0.07399499999999999,0.002395,0.075362,0.03044,0.026839,0.056191,0.067731,0.051691,0.012747999999999999,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00019_19_netParams_connParams_BC-_BC_GABA_weight=0.0740,netParams_connParams_BC-_PYR_GABA_weight=0.0024,netParams_co_2023-09-19_11-46-10"
20,500.8358671875,0.7975,12.38,41.445,66.80852627754211,False,1,18e73_00020,2023-09-19_11-48-23,1695138503,66.80852627754211,3971771,grid,10.0.0.101,66.80852627754211,1,0.070944,0.014076,0.067005,0.057565,0.039061,0.081734,0.087258,0.045573999999999996,0.027063,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00020_20_netParams_connParams_BC-_BC_GABA_weight=0.0709,netParams_connParams_BC-_PYR_GABA_weight=0.0141,netParams_co_2023-09-19_11-47-16"
21,67.1062,0.22875,6.995,8.91,71.52163243293762,False,1,18e73_00021,2023-09-19_11-48-32,1695138512,71.52163243293762,3971799,grid,10.0.0.101,71.52163243293762,1,0.055848999999999996,0.08327799999999999,0.08619299999999999,0.005305,0.063867,0.0533,0.043125,0.071597,0.059357999999999994,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00021_21_netParams_connParams_BC-_BC_GABA_weight=0.0558,netParams_connParams_BC-_PYR_GABA_weight=0.0833,netParams_co_2023-09-19_11-47-21"
22,93.62930885416664,0.71,15.485,19.47,71.77911686897278,False,1,18e73_00022,2023-09-19_11-48-33,1695138513,71.77911686897278,3970606,grid,10.0.0.101,71.77911686897278,1,0.045152,0.01223,0.090372,0.07975499999999999,0.032427,0.046751999999999995,0.018357,0.09550399999999999,0.041606,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00022_22_netParams_connParams_BC-_BC_GABA_weight=0.0452,netParams_connParams_BC-_PYR_GABA_weight=0.0122,netParams_co_2023-09-19_11-47-22"
23,69.30409635416667,0.4725,9.355,13.07,71.7796585559845,False,1,18e73_00023,2023-09-19_11-48-33,1695138513,71.7796585559845,3971783,grid,10.0.0.101,71.7796585559845,1,0.037341,0.045512,0.035205,0.033414,0.024135,0.022848999999999998,0.025249999999999998,0.09020099999999999,0.012794,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00023_23_netParams_connParams_BC-_BC_GABA_weight=0.0373,netParams_connParams_BC-_PYR_GABA_weight=0.0455,netParams_co_2023-09-19_11-47-22"
24,67.54272552083334,0.2675,7.625,10.31,71.61463689804077,False,1,18e73_00024,2023-09-19_11-48-34,1695138514,71.61463689804077,3970506,grid,10.0.0.101,71.61463689804077,1,0.061093999999999996,0.057395999999999996,0.062723,0.039415,0.050717,0.067553,0.040541999999999995,0.085342,0.025301,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00024_24_netParams_connParams_BC-_BC_GABA_weight=0.0611,netParams_connParams_BC-_PYR_GABA_weight=0.0574,netParams_co_2023-09-19_11-47-23"
