,loss,PYR,BC,OLM,PYR->BC_AMPA,PYR->OLM_AMPA,PYR->PYR_AMPA,BC->BC_GABA,BC->PYR_GABA,OLM->PYR_GABA,PYR->BC_NMDA,PYR->OLM_NMDA,PYR->PYR_NMDA,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,INTERVAL/PYR/0_250,INTERVAL/PYR/250_500,INTERVAL/PYR/500_750,INTERVAL/PYR/750_1000,INTERVAL/BC/0_250,INTERVAL/BC/250_500,INTERVAL/BC/500_750,INTERVAL/BC/750_1000,INTERVAL/OLM/0_250,INTERVAL/OLM/250_500,INTERVAL/OLM/500_750,INTERVAL/OLM/750_1000,config/netParams.connParams.BC->BC_GABA.weight,config/netParams.connParams.BC->PYR_GABA.weight,config/netParams.connParams.OLM->PYR_GABA.weight,config/netParams.connParams.PYR->BC_AMPA.weight,config/netParams.connParams.PYR->BC_NMDA.weight,config/netParams.connParams.PYR->OLM_AMPA.weight,config/netParams.connParams.PYR->OLM_NMDA.weight,config/netParams.connParams.PYR->PYR_AMPA.weight,config/netParams.connParams.PYR->PYR_NMDA.weight,logdir
66,36090.64818614385,6.25625,8.685,14.205,0.02199,0.077898,0.057795,0.0031049999999999,0.032527,0.020106,0.003660999999999,0.005824999999999,0.045696,36.41938662528992,False,1,4437a66b,2023-12-12_01-32-42,1702362762,36.41938662528992,740198,grid,10.0.0.101,36.41938662528992,1,24.335,0.0,0.06,0.63,4.04,0.0,12.04,18.66,22.32,13.6,5.26,15.64,0.003105,0.032527,0.020106,0.02199,0.0036609999999999998,0.077898,0.0058249999999999994,0.057795,0.045696,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_4437a66b_67_netParams_connParams_BC-_BC_GABA_weight=0.0031,netParams_connParams_BC-_PYR_GABA_weight=0.0325,netParams_connP_2023-12-12_01-32-05"
67,337.07587207955595,0.2525,12.86,6.91,0.090522999999999,0.060325,0.037384,0.014835,0.042612,0.089422,0.024678,0.003061,0.023284,36.73220372200012,False,1,52158b74,2023-12-12_01-33-19,1702362799,36.73220372200012,740198,grid,10.0.0.101,36.73220372200012,1,0.44,0.155,0.21,0.205,15.12,10.6,13.72,12.0,10.68,4.28,6.04,6.64,0.014835,0.042612,0.089422,0.09052299999999999,0.024678,0.060325,0.003061,0.037384,0.023284,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_52158b74_68_netParams_connParams_BC-_BC_GABA_weight=0.0148,netParams_connParams_BC-_PYR_GABA_weight=0.0426,netParams_connP_2023-12-12_01-32-42"
68,103412.47853518552,0.27125,7.08,5.475,0.029649,0.008544999999999,0.03076,0.046204999999999,0.091603999999999,0.03561,0.034064,0.0217909999999999,0.018188,36.676291704177856,False,1,656742c4,2023-12-12_01-33-55,1702362835,36.676291704177856,740198,grid,10.0.0.101,36.676291704177856,1,0.51,0.18,0.195,0.2,9.08,6.48,6.46,6.3,9.6,4.0,4.64,3.66,0.046204999999999996,0.09160399999999999,0.03561,0.029649,0.034064,0.008544999999999999,0.021791,0.03076,0.018188,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_656742c4_69_netParams_connParams_BC-_BC_GABA_weight=0.0462,netParams_connParams_BC-_PYR_GABA_weight=0.0916,netParams_connP_2023-12-12_01-33-19"
69,30.67500341155437,0.15875,15.6,5.28,0.036914999999999,0.0988319999999999,0.018465,0.006037,0.037652,0.016593,0.041967,0.027323,0.042872,36.71621894836426,False,1,448301b0,2023-12-12_01-34-32,1702362872,36.71621894836426,740198,grid,10.0.0.101,36.71621894836426,1,0.39,0.05,0.105,0.09,21.48,11.56,14.88,14.48,9.74,2.74,4.74,3.9,0.006037,0.037652,0.016593,0.036914999999999996,0.041967,0.098832,0.027323,0.018465,0.042872,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_448301b0_70_netParams_connParams_BC-_BC_GABA_weight=0.0060,netParams_connParams_BC-_PYR_GABA_weight=0.0377,netParams_connP_2023-12-12_01-33-56"
70,19253692.1826741,5.8425,1.855,15.035,0.037584,0.097238999999999,0.018142,0.005866,0.047305,0.015406999999999,0.054264,0.007651,0.059702,36.68830966949463,False,1,b546c2a1,2023-12-12_01-35-09,1702362909,36.68830966949463,740198,grid,10.0.0.101,36.68830966949463,1,23.37,0.0,0.0,0.0,5.24,0.0,0.0,2.18,31.32,23.6,4.86,0.36,0.005866,0.047305,0.015406999999999999,0.037584,0.054264,0.09723899999999999,0.007651,0.018142000000000002,0.059702,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_b546c2a1_71_netParams_connParams_BC-_BC_GABA_weight=0.0059,netParams_connParams_BC-_PYR_GABA_weight=0.0473,netParams_connP_2023-12-12_01-34-32"
71,544.2940478906712,0.16375,12.345,5.15,0.044646,0.08942,0.013635999999999,0.009923999999999,0.073418,0.010481999999999,0.041484,0.018549,0.035017,36.74194931983948,False,1,92a9964d,2023-12-12_01-35-46,1702362946,36.74194931983948,740198,grid,10.0.0.101,36.74194931983948,1,0.38,0.065,0.115,0.095,17.46,9.58,11.42,10.92,9.32,2.24,4.94,4.1,0.009923999999999999,0.073418,0.010481999999999998,0.044646,0.041484,0.08942,0.018549,0.013635999999999999,0.035017,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_92a9964d_72_netParams_connParams_BC-_BC_GABA_weight=0.0099,netParams_connParams_BC-_PYR_GABA_weight=0.0734,netParams_connP_2023-12-12_01-35-09"
72,1396085225.7073996,6.0375,5.075,25.625,0.0422009999999999,0.078861,0.009569,0.001827999999999,0.038627,0.0169309999999999,0.037945,0.015425999999999,0.041448,36.43985176086426,False,1,55cc600c,2023-12-12_01-36-23,1702362983,36.43985176086426,740198,grid,10.0.0.101,36.43985176086426,1,24.15,0.0,0.0,0.0,4.22,0.0,0.0,16.08,52.04,40.54,9.72,0.2,0.0018279999999999998,0.038627,0.016931,0.042201,0.037945,0.078861,0.015425999999999999,0.009569,0.041448,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_55cc600c_73_netParams_connParams_BC-_BC_GABA_weight=0.0018,netParams_connParams_BC-_PYR_GABA_weight=0.0386,netParams_connP_2023-12-12_01-35-46"
73,28111.501761115524,0.47875,8.455,12.15,0.0330289999999999,0.00326,0.042929999999999,0.079763,0.028374,0.025664,0.047806,0.0283,0.04764,31.677690982818604,False,1,4e9824b0,2023-12-12_01-36-55,1702363015,31.677690982818604,740198,grid,10.0.0.101,31.677690982818604,1,0.74,0.41,0.385,0.38,8.56,8.48,8.3,8.48,15.64,11.3,10.8,10.86,0.079763,0.028374,0.025664,0.033029,0.047806,0.00326,0.0283,0.042929999999999996,0.04764,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_4e9824b0_74_netParams_connParams_BC-_BC_GABA_weight=0.0798,netParams_connParams_BC-_PYR_GABA_weight=0.0284,netParams_connP_2023-12-12_01-36-23"
74,20781.42674837225,0.6112500000000001,13.95,14.505,0.02722,0.0939609999999999,0.022515,0.011930999999999,0.03159,0.005014999999999,0.012233999999999,0.010376999999999,0.0432829999999999,36.7001211643219,False,1,3878297a,2023-12-12_01-37-31,1702363051,36.7001211643219,740198,grid,10.0.0.101,36.7001211643219,1,1.145,0.455,0.4,0.445,15.18,13.98,13.04,13.6,13.54,12.84,13.52,18.12,0.011930999999999999,0.03159,0.0050149999999999995,0.02722,0.012233999999999998,0.093961,0.010376999999999999,0.022515,0.043283,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_3878297a_75_netParams_connParams_BC-_BC_GABA_weight=0.0119,netParams_connParams_BC-_PYR_GABA_weight=0.0316,netParams_connP_2023-12-12_01-36-55"
75,3339.039520248915,0.425,10.515,4.21,0.064945,0.013496,0.004125,0.060625,0.036137999999999,0.029197999999999,0.043484999999999,0.0022979999999999,0.033004,36.71345663070679,False,1,1c751481,2023-12-12_01-38-08,1702363088,36.71345663070679,740198,grid,10.0.0.101,36.71345663070679,1,0.635,0.38,0.325,0.36,11.4,11.5,9.2,9.96,5.64,4.28,3.56,3.36,0.060625,0.036137999999999997,0.029197999999999998,0.064945,0.043484999999999996,0.013496,0.002298,0.004125,0.033004,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_1c751481_76_netParams_connParams_BC-_BC_GABA_weight=0.0606,netParams_connParams_BC-_PYR_GABA_weight=0.0361,netParams_connP_2023-12-12_01-37-32"
76,399647.56289628224,6.08875,33.685,14.15,0.05896,0.042023,0.0247289999999999,8e-06,0.021306,0.020087,0.018226,0.006034999999999,0.02862,36.69810676574707,False,1,d8a8704e,2023-12-12_01-38-45,1702363125,36.69810676574707,740198,grid,10.0.0.101,36.69810676574707,1,24.355,0.0,0.0,0.0,4.32,0.0,0.0,130.42,36.88,16.14,3.58,0.0,8e-06,0.021306,0.020087,0.05896,0.018226,0.042023,0.0060349999999999996,0.024729,0.02862,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_d8a8704e_77_netParams_connParams_BC-_BC_GABA_weight=0.0000,netParams_connParams_BC-_PYR_GABA_weight=0.0213,netParams_connP_2023-12-12_01-38-08"
77,2073800995.5394747,5.845,3.85,26.02,0.03818,0.056715999999999,0.053876,0.005757,0.017492,0.022952,0.031383,0.0224359999999999,0.05192,36.73338890075684,False,1,61ea1f10,2023-12-12_01-39-22,1702363162,36.73338890075684,740198,grid,10.0.0.101,36.73338890075684,1,23.275,0.0,0.0,0.105,4.0,0.0,0.0,11.4,39.06,50.12,11.48,3.42,0.005757,0.017492,0.022952,0.03818,0.031383,0.056715999999999996,0.022436,0.053876,0.05192,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_61ea1f10_78_netParams_connParams_BC-_BC_GABA_weight=0.0058,netParams_connParams_BC-_PYR_GABA_weight=0.0175,netParams_connP_2023-12-12_01-38-45"
78,223.77309768991964,0.255,13.275,6.29,0.013341999999999,0.072509999999999,0.033503,0.015444,0.044958,0.012591999999999,0.047286999999999,0.011718,0.037892999999999,36.69391798973084,False,1,dd1c09d3,2023-12-12_01-39-59,1702363199,36.69391798973084,740198,grid,10.0.0.101,36.69391798973084,1,0.605,0.105,0.13,0.18,18.82,11.18,11.4,11.7,10.16,4.08,5.18,5.74,0.015444,0.044958,0.012591999999999999,0.013341999999999998,0.047286999999999996,0.07250999999999999,0.011718,0.033503,0.037892999999999996,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_dd1c09d3_79_netParams_connParams_BC-_BC_GABA_weight=0.0154,netParams_connParams_BC-_PYR_GABA_weight=0.0450,netParams_connP_2023-12-12_01-39-22"
79,457.5456587804717,0.30625,12.615,8.32,0.055698,0.027382,0.012306,0.025353,0.02642,0.051042,0.03947,0.018758,0.046363999999999,36.47859716415405,False,1,d9477f34,2023-12-12_01-40-35,1702363235,36.47859716415405,740198,grid,10.0.0.101,36.47859716415405,1,0.49,0.245,0.285,0.205,13.44,12.1,13.02,11.9,11.58,8.26,8.08,5.36,0.025353,0.02642,0.051042,0.055698,0.03947,0.027382,0.018758,0.012306,0.046363999999999995,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_d9477f34_80_netParams_connParams_BC-_BC_GABA_weight=0.0254,netParams_connParams_BC-_PYR_GABA_weight=0.0264,netParams_connP_2023-12-12_01-39-59"
80,15346718.135385016,0.3375,12.715,21.115,0.050094,0.053305,0.0074379999999999,0.017613,0.034595,0.032354,0.0227969999999999,0.095231,0.019732,36.47101402282715,False,1,4b58ef1b,2023-12-12_01-41-12,1702363272,36.47101402282715,740198,grid,10.0.0.101,36.47101402282715,1,0.585,0.26,0.25,0.255,13.86,11.48,14.2,11.32,30.64,15.88,20.26,17.68,0.017613,0.034595,0.032354,0.050094,0.022797,0.053305,0.095231,0.007438,0.019732,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_4b58ef1b_81_netParams_connParams_BC-_BC_GABA_weight=0.0176,netParams_connParams_BC-_PYR_GABA_weight=0.0346,netParams_connP_2023-12-12_01-40-36"
81,21034889.38421881,6.24875,1.765,13.335,0.020737,0.090291,0.020605,0.007299,0.029168,0.009486999999999,0.0518929999999999,0.007013999999999,0.025962,36.72797751426697,False,1,1da98577,2023-12-12_01-41-49,1702363309,36.72797751426697,740198,grid,10.0.0.101,36.72797751426697,1,24.995,0.0,0.0,0.0,4.08,0.0,0.0,2.98,31.28,18.34,3.72,0.0,0.007299,0.029168,0.009486999999999999,0.020737,0.051893,0.090291,0.007013999999999999,0.020605000000000002,0.025962,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_1da98577_82_netParams_connParams_BC-_BC_GABA_weight=0.0073,netParams_connParams_BC-_PYR_GABA_weight=0.0292,netParams_connP_2023-12-12_01-41-12"
82,89.1791388489233,0.155,14.24,4.325,0.035848,0.098799,0.018147,0.009597999999999,0.031273999999999,0.006699,0.058841,0.000179999999999,0.02749,36.72005009651184,False,1,aadfd32a,2023-12-12_01-42-26,1702363346,36.72005009651184,740198,grid,10.0.0.101,36.72005009651184,1,0.39,0.065,0.085,0.08,19.04,12.84,12.24,12.84,8.9,3.08,2.6,2.72,0.009597999999999999,0.031273999999999996,0.006699,0.035848,0.058841,0.098799,0.00017999999999999998,0.018147,0.02749,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_aadfd32a_83_netParams_connParams_BC-_BC_GABA_weight=0.0096,netParams_connParams_BC-_PYR_GABA_weight=0.0313,netParams_connP_2023-12-12_01-41-49"
83,10215664462.26456,6.04125,2.71,27.615,0.034892,0.085152999999999,0.0234109999999999,0.003521,0.040324,0.007360999999999,0.035508,0.013777,0.0246669999999999,31.70362401008606,False,1,b2d748c7,2023-12-12_01-42-58,1702363378,31.70362401008606,740198,grid,10.0.0.101,31.70362401008606,1,24.165,0.0,0.0,0.0,4.82,0.0,0.0,6.02,61.3,39.06,9.84,0.26,0.003521,0.040324,0.0073609999999999995,0.034892,0.035508,0.08515299999999999,0.013777,0.023411,0.024667,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_b2d748c7_84_netParams_connParams_BC-_BC_GABA_weight=0.0035,netParams_connParams_BC-_PYR_GABA_weight=0.0403,netParams_connP_2023-12-12_01-42-26"
84,27.9138165323664,0.17,15.725,5.15,0.096898,0.092345,0.0286039999999999,0.007968,0.0258289999999999,0.003042,0.049418,0.009144999999999,0.034887,36.48310852050781,False,1,6c0cc7ec,2023-12-12_01-43-34,1702363414,36.48310852050781,740198,grid,10.0.0.101,36.48310852050781,1,0.395,0.07,0.105,0.11,19.1,13.56,15.16,15.08,10.3,2.54,3.62,4.14,0.007968,0.025829,0.003042,0.096898,0.049418,0.092345,0.009144999999999999,0.028604,0.034887,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_6c0cc7ec_85_netParams_connParams_BC-_BC_GABA_weight=0.0080,netParams_connParams_BC-_PYR_GABA_weight=0.0258,netParams_connP_2023-12-12_01-42-58"
85,41.509181565128976,0.20625,15.3,6.365,0.094987,0.092613,0.029341,0.014096999999999,0.0248259999999999,0.015265999999999,0.0559859999999999,0.0032,0.034224,36.74130463600159,False,1,4bc5a526,2023-12-12_01-44-11,1702363451,36.74130463600159,740198,grid,10.0.0.101,36.74130463600159,1,0.395,0.13,0.165,0.135,17.58,14.26,14.84,14.52,9.6,4.98,5.88,5.0,0.014096999999999998,0.024826,0.015265999999999998,0.094987,0.055986,0.092613,0.0032,0.029341,0.034224,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_4bc5a526_86_netParams_connParams_BC-_BC_GABA_weight=0.0141,netParams_connParams_BC-_PYR_GABA_weight=0.0248,netParams_connP_2023-12-12_01-43-35"
86,66.71923999567431,0.1825,14.585,5.255,0.088909,0.091674999999999,0.0290759999999999,0.012332999999999,0.024131,0.012155999999999,0.069589,0.003415999999999,0.034246,36.76964998245239,False,1,d4e06b91,2023-12-12_01-44-48,1702363488,36.76964998245239,740198,grid,10.0.0.101,36.76964998245239,1,0.43,0.085,0.115,0.1,16.44,13.9,14.92,13.08,10.38,3.44,4.08,3.12,0.012332999999999998,0.024131,0.012155999999999998,0.088909,0.069589,0.09167499999999999,0.0034159999999999998,0.029076,0.034246,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_d4e06b91_87_netParams_connParams_BC-_BC_GABA_weight=0.0123,netParams_connParams_BC-_PYR_GABA_weight=0.0241,netParams_connP_2023-12-12_01-44-11"
87,19071633.37012621,5.82,2.865,20.875,0.093966,0.096207,0.016125,0.0202229999999999,0.010653999999999,0.002744,0.0561319999999999,0.009421999999999,0.031354,36.44322156906128,False,1,ecdd1ef3,2023-12-12_01-45-25,1702363525,36.44322156906128,740198,grid,10.0.0.101,36.44322156906128,1,23.01,0.0,0.0,0.27,4.0,0.0,0.0,7.46,50.56,20.46,3.94,8.54,0.020223,0.010653999999999999,0.002744,0.093966,0.056132,0.096207,0.009421999999999998,0.016125,0.031354,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_ecdd1ef3_88_netParams_connParams_BC-_BC_GABA_weight=0.0202,netParams_connParams_BC-_PYR_GABA_weight=0.0107,netParams_connP_2023-12-12_01-44-48"
88,20819237.905803155,5.9925,1.775,5.05,0.0984709999999999,0.088194,0.030588999999999,0.0037779999999999,0.021834,0.0158,0.063428,0.0022789999999999,0.04261,36.74128818511963,False,1,81a3c228,2023-12-12_01-46-02,1702363562,36.74128818511963,740198,grid,10.0.0.101,36.74128818511963,1,23.97,0.0,0.0,0.0,4.0,0.0,0.0,3.1,16.2,4.0,0.0,0.0,0.003778,0.021834,0.0158,0.098471,0.063428,0.088194,0.002279,0.030588999999999998,0.04261,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_81a3c228_89_netParams_connParams_BC-_BC_GABA_weight=0.0038,netParams_connParams_BC-_PYR_GABA_weight=0.0218,netParams_connP_2023-12-12_01-45-25"
89,8478820.562609013,5.91,2.675,14.14,0.095886,0.092565,0.039748,0.014480999999999,0.01634,0.003942,0.048662,0.005602999999999,0.040626999999999,36.69751834869385,False,1,8fb12a5e,2023-12-12_01-46-39,1702363599,36.69751834869385,740198,grid,10.0.0.101,36.69751834869385,1,23.27,0.0,0.0,0.37,6.6,0.0,0.0,4.1,25.1,18.66,3.82,8.98,0.014480999999999999,0.01634,0.003942,0.095886,0.048662,0.092565,0.0056029999999999995,0.039748,0.040626999999999996,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_8fb12a5e_90_netParams_connParams_BC-_BC_GABA_weight=0.0145,netParams_connParams_BC-_PYR_GABA_weight=0.0163,netParams_connP_2023-12-12_01-46-02"
90,744849769436.2964,7.2675,1.0,31.905,0.081568,0.099296,0.026364,0.006013,0.012976999999999,0.018789,0.060429,0.015078999999999,0.03046,31.64733386039734,False,1,c9819e24,2023-12-12_01-47-10,1702363630,31.64733386039734,740198,grid,10.0.0.101,31.64733386039734,1,24.455,0.0,0.0,4.615,4.0,0.0,0.0,0.0,56.92,35.16,8.46,27.08,0.006013,0.012976999999999999,0.018789,0.081568,0.060429,0.099296,0.015078999999999999,0.026364,0.03046,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_c9819e24_91_netParams_connParams_BC-_BC_GABA_weight=0.0060,netParams_connParams_BC-_PYR_GABA_weight=0.0130,netParams_connP_2023-12-12_01-46-39"
91,30.557277424300224,0.1825,15.615,5.45,0.09548,0.081648,0.045260999999999,0.008800999999999,0.025934,0.039280999999999,0.043432,0.010112,0.036296999999999,36.68524670600891,False,1,93dbbe9c,2023-12-12_01-47-47,1702363667,36.68524670600891,740198,grid,10.0.0.101,36.68524670600891,1,0.4,0.11,0.12,0.1,18.86,15.12,14.84,13.64,10.16,4.44,3.4,3.8,0.008800999999999998,0.025934,0.039280999999999996,0.09548,0.043432,0.081648,0.010112,0.045260999999999996,0.036296999999999996,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_93dbbe9c_92_netParams_connParams_BC-_BC_GABA_weight=0.0088,netParams_connParams_BC-_PYR_GABA_weight=0.0259,netParams_connP_2023-12-12_01-47-11"
92,23.177420803079105,0.215,16.55,6.6,0.093824999999999,0.081244,0.0451219999999999,0.010625999999999,0.018758,0.039099999999999,0.0448719999999999,0.010584999999999,0.092231,36.71057367324829,False,1,be62ddfd,2023-12-12_01-48-24,1702363704,36.71057367324829,740198,grid,10.0.0.101,36.71057367324829,1,0.435,0.14,0.13,0.155,19.36,15.38,15.06,16.4,11.22,5.7,3.76,5.72,0.010625999999999998,0.018758,0.039099999999999996,0.09382499999999999,0.044872,0.081244,0.010584999999999999,0.045122,0.092231,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_be62ddfd_93_netParams_connParams_BC-_BC_GABA_weight=0.0106,netParams_connParams_BC-_PYR_GABA_weight=0.0188,netParams_connP_2023-12-12_01-47-47"
93,37.53832298920157,0.2125,15.58,6.755,0.087846,0.080221,0.045196,0.011333,0.01884,0.04333,0.045964,0.009911,0.070753,36.70395231246948,False,1,667bcaa9,2023-12-12_01-49-01,1702363741,36.70395231246948,740198,grid,10.0.0.101,36.70395231246948,1,0.44,0.13,0.145,0.135,18.12,15.0,15.26,13.94,11.0,5.46,4.38,6.18,0.011333,0.01884,0.04333,0.087846,0.045964,0.080221,0.009911,0.045196,0.070753,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_667bcaa9_94_netParams_connParams_BC-_BC_GABA_weight=0.0113,netParams_connParams_BC-_PYR_GABA_weight=0.0188,netParams_connP_2023-12-12_01-48-24"
94,21741.218697078748,0.46,13.22,14.545,0.087527,0.080597,0.045975999999999,0.049732,0.018061,0.044146,0.0433939999999999,0.011067999999999,0.091333,36.67622661590576,False,1,2da28a8d,2023-12-12_01-49-38,1702363778,36.67622661590576,740198,grid,10.0.0.101,36.67622661590576,1,0.595,0.515,0.4,0.33,12.44,13.76,14.88,11.8,16.5,14.34,15.38,11.96,0.049732,0.018061,0.044146,0.087527,0.043394,0.080597,0.011067999999999998,0.045975999999999996,0.091333,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_2da28a8d_95_netParams_connParams_BC-_BC_GABA_weight=0.0497,netParams_connParams_BC-_PYR_GABA_weight=0.0181,netParams_connP_2023-12-12_01-49-01"
95,34.745828685635644,0.21625,15.99,7.15,0.091902,0.081518,0.0442329999999999,0.011824999999999,0.0196229999999999,0.042641,0.047042,0.008164,0.0800849999999999,36.46119093894959,False,1,04d3ef4c,2023-12-12_01-50-15,1702363815,36.46119093894959,740198,grid,10.0.0.101,36.46119093894959,1,0.44,0.14,0.125,0.16,18.64,15.36,14.98,14.98,11.34,5.9,4.52,6.84,0.011824999999999999,0.019623,0.042641,0.091902,0.047042,0.081518,0.008164,0.044233,0.080085,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_04d3ef4c_96_netParams_connParams_BC-_BC_GABA_weight=0.0118,netParams_connParams_BC-_PYR_GABA_weight=0.0196,netParams_connP_2023-12-12_01-49-38"
96,36.9823981191285,0.205,15.72,6.97,0.084092,0.083163,0.041427,0.010915999999999,0.01996,0.043556,0.046324,0.008499,0.077346,36.72924757003784,False,1,bd0dcfc3,2023-12-12_01-50-52,1702363852,36.72924757003784,740198,grid,10.0.0.101,36.72924757003784,1,0.425,0.14,0.125,0.13,18.48,15.4,14.5,14.5,10.8,6.62,5.78,4.68,0.010915999999999999,0.01996,0.043556,0.084092,0.046324,0.083163,0.008499,0.041427,0.077346,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_bd0dcfc3_97_netParams_connParams_BC-_BC_GABA_weight=0.0109,netParams_connParams_BC-_PYR_GABA_weight=0.0200,netParams_connP_2023-12-12_01-50-15"
97,36.62487856745694,0.305,16.505,7.63,0.08431,0.076264,0.0351659999999999,0.017891,0.012977999999999,0.0385789999999999,0.052715,0.00739,0.076741999999999,36.50279951095581,False,1,e28c40a1,2023-12-12_01-51-28,1702363888,36.50279951095581,740198,grid,10.0.0.101,36.50279951095581,1,0.6000000000000001,0.2,0.21,0.21,18.98,15.62,16.08,15.34,11.78,6.34,6.32,6.08,0.017891,0.012977999999999998,0.038579,0.08431,0.052715,0.076264,0.00739,0.035166,0.07674199999999999,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_e28c40a1_98_netParams_connParams_BC-_BC_GABA_weight=0.0179,netParams_connParams_BC-_PYR_GABA_weight=0.0130,netParams_connP_2023-12-12_01-50-52"
98,16265215434.975113,9.33125,2.12,28.08,0.093328,0.074466999999999,0.037207,0.01606,0.0057,0.038956,0.051696,0.0650989999999999,0.092493999999999,36.769083976745605,False,1,27f120a6,2023-12-12_01-52-05,1702363925,36.769083976745605,740198,grid,10.0.0.101,36.769083976745605,1,24.025,0.0,0.0,13.3,4.0,0.0,0.0,4.48,9.8,53.26,27.52,21.74,0.01606,0.0057,0.038956,0.093328,0.051696,0.07446699999999999,0.065099,0.037207,0.09249399999999999,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_27f120a6_99_netParams_connParams_BC-_BC_GABA_weight=0.0161,netParams_connParams_BC-_PYR_GABA_weight=0.0057,netParams_connP_2023-12-12_01-51-28"
99,14754004.992070016,9.17625,2.12,13.705,0.091032,0.087311,0.044087,0.020368,0.008112999999999,0.03897,0.049055999999999,0.006202,0.082982,36.70128297805786,False,1,8b7eb59b,2023-12-12_01-52-42,1702363962,36.70128297805786,740198,grid,10.0.0.101,36.70128297805786,1,23.215,0.0,0.0,13.49,4.0,0.0,0.0,4.48,25.58,14.14,3.0,12.1,0.020368,0.008112999999999999,0.03897,0.091032,0.049055999999999995,0.087311,0.006202,0.044087,0.082982,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_8b7eb59b_100_netParams_connParams_BC-_BC_GABA_weight=0.0204,netParams_connParams_BC-_PYR_GABA_weight=0.0081,netParams_conn_2023-12-12_01-52-05"
100,121.60319883593267,0.335,16.005,9.185,0.099249999999999,0.072229,0.034157,0.023826,0.014077999999999,0.047359,0.053142999999999,5.999999999999999e-06,0.099837,36.71931004524231,False,1,f1073d15,2023-12-12_01-53-19,1702363999,36.71931004524231,740198,grid,10.0.0.101,36.71931004524231,1,0.5700000000000001,0.3,0.195,0.275,17.64,15.12,15.98,15.28,12.9,8.98,6.34,8.52,0.023826,0.014077999999999999,0.047359,0.09924999999999999,0.053142999999999996,0.072229,5.999999999999999e-06,0.034157,0.099837,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_f1073d15_101_netParams_connParams_BC-_BC_GABA_weight=0.0238,netParams_connParams_BC-_PYR_GABA_weight=0.0141,netParams_conn_2023-12-12_01-52-42"
101,26.867758484157964,0.19875,15.94,6.07,0.078447,0.08143,0.041725,0.009942999999999,0.020073,0.058235999999999,0.045884,0.008211999999999,0.076164,36.728227376937866,False,1,242c0dbd,2023-12-12_01-53-56,1702364036,36.728227376937866,740198,grid,10.0.0.101,36.728227376937866,1,0.415,0.14,0.14,0.1,18.68,15.26,14.96,14.86,10.34,4.36,4.98,4.6,0.009942999999999999,0.020073,0.058235999999999996,0.078447,0.045884,0.08143,0.008211999999999999,0.041725,0.076164,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_242c0dbd_102_netParams_connParams_BC-_BC_GABA_weight=0.0099,netParams_connParams_BC-_PYR_GABA_weight=0.0201,netParams_conn_2023-12-12_01-53-19"
